src,name,pred,dist_from_source,dist_from_pred,strict_dist_from_source,strict_dist_from_avg_pred
0,0,6,0.8412249620446346,0.7984148946520975,0.8378671626860523,0.8001713399193591
0,1,8,0.9106048993266995,0.8750552575638721,0.9077943150778083,0.8758264412199992
0,2,8,0.9760969907742947,0.9428241744099068,0.972741652057266,0.9430109011128138
0,3,2,0.9546718540977963,0.9458144699713102,0.9513763873733296,0.9462125038215277
0,4,1,0.862855433916593,0.8427223592787527,0.8595997834149784,0.8442101650700806
0,5,8,0.9453354402467085,0.9119221797395767,0.9420021665114291,0.9121001653689405
0,6,8,0.7197077210746556,0.6850630386472858,0.7166638394730853,0.6855226823002454
0,7,8,0.9104909058396515,0.8785153391377207,0.907218085707882,0.8788326331328449
0,8,2,0.8212046764951992,0.8092533037486191,0.8180343660205835,0.8104735494183046
0,9,4,0.9390743936501167,0.9090158657802476,0.9356700714110957,0.9141068782568027
0,10,4,0.8226092361908286,0.7885142213499421,0.8196504114650907,0.7944741504180683
0,11,2,0.8982383864290568,0.889422091192273,0.8949356071343573,0.8898708422796631
0,12,3,0.888661126316947,0.8688912359272933,0.8852913885089038,0.8716089567148693
0,13,8,0.8449138906662483,0.8124847642534405,0.8415399257887657,0.8126931506672577
0,14,2,0.7368395631447129,0.7296153760910329,0.7331762037324552,0.7294676836161784
0,15,3,0.9289508405259994,0.9097128694938021,0.9250993988245,0.9116526208475371
0,16,2,0.9265357439251147,0.9159771938329868,0.9232044221837441,0.9167452704892298
0,17,9,0.8779571037491678,0.8580387992403757,0.8746954991277107,0.861856938333176
0,18,8,0.7680913970340271,0.7373772357460666,0.7646802129557955,0.7378007115450487
0,19,8,0.8152648958493955,0.7840115198764579,0.8119858150180335,0.7844407720727418
0,20,4,0.9245426411794142,0.8888131767278082,0.9216976901379894,0.8945966836143953
0,21,1,0.9055706451181322,0.8880478582985347,0.9022496794218569,0.8886510268096117
0,22,7,0.9220748334564632,0.9009441273717584,0.9191201204616846,0.9039232265756709
0,23,8,0.7847754302104306,0.7539649160933379,0.7814544645141552,0.7543642885947008
0,24,3,1.0184575732721868,0.9983972420359493,1.0151888585267415,1.0014481720400035
0,25,3,0.9553972911204482,0.9353028530470908,0.9520991207956513,0.9381361104973003
0,26,1,1.0065713739937792,0.98716268802076,1.0031971375484545,0.9882060929020327
0,27,4,0.8879078901240973,0.8546397612942656,0.8848528665284903,0.8605695204586254
0,28,9,0.853136783846594,0.8332307695361578,0.8499016789612597,0.8370827388050657
0,29,8,0.847149949669074,0.8124395542267848,0.8441444990935452,0.8129311590369639
0,30,8,0.8208781725556946,0.7875687564946929,0.8175230352080689,0.7877592873301751
0,31,8,1.0965393664739622,1.0631463667730259,1.0931966216828641,1.0633330934759329
0,32,0,0.8489912729619391,None,0.8454135591960039,None
0,33,2,0.853017870663507,0.8410346871683032,0.8497362354180495,0.8423205834542955
0,34,8,1.0582594723537113,1.0253943565326153,1.0548941205220217,1.0255726189685106
0,35,4,0.9701899429560399,0.939792083864404,0.9668323428422809,0.9449274963152448
0,36,9,0.9266833420570038,0.9069293109178034,0.923659120092907,0.9109990151391685
0,37,8,0.8775989636183112,0.8442332507665924,0.874282430842868,0.844412977910963
0,38,8,0.8165109697201842,0.7830633074086109,0.8131532493785016,0.7832674483011601
0,39,2,0.83633556692007,0.8255301204194438,0.8329312446810491,0.8263183620720724
0,40,9,1.0682529313826308,1.048301061746315,1.0648689207359894,1.0519940143794884
0,41,4,0.9796276992740331,0.9509170410751722,0.9763548791422636,0.9559452532699879
