src,name,pred,dist_from_source,dist_from_pred,strict_dist_from_source,strict_dist_from_avg_pred
0,0,2,0.90298951114994,0.8925523136116453,0.8813275705684873,0.8698743748208244
0,1,6,0.8752192943866248,0.8320010247444145,0.8530193335559488,0.8082856808779866
0,2,2,0.8320644944224114,0.8208205379471565,0.8098339015482452,0.7980461565855421
0,3,2,1.1410259812194,1.131464320950272,1.1197090256280262,1.1091779132912052
0,4,4,0.8621498997172239,0.8292355485375538,0.8393048730608825,0.7823185833367461
0,5,2,0.6743723221328253,0.6625511941498132,0.6518369091262173,0.6393091519513234
0,6,3,0.9724687567968431,0.9524187771528148,0.9510334478886762,0.9200735885347058
0,7,2,0.7143765740064509,0.7054863777995024,0.6933019403126082,0.6834440759135987
0,8,8,1.0409893700204975,1.008733693327713,1.0193479339316127,0.9696037350346387
0,9,2,0.7450323195444071,0.7354160998668249,0.7235280811532903,0.7133539940175524
0,10,6,0.9411592785163521,0.8978377845869829,0.9190052075869062,0.8740962841331452
0,11,5,0.8366644049018532,0.8047890263814566,0.815359794165829,0.7931699015174445
0,12,6,0.8514523438821016,0.8055771066133559,0.8279708516402025,0.7811746292115345
0,13,3,1.0829827327348767,1.0628908147913023,1.0603286150118265,1.0290431510976532
0,14,2,0.7977969398161804,0.7858083086659917,0.7750973334173068,0.7625822241850528
0,15,2,0.8316066130191757,0.8218863601716748,0.8102096965162673,0.7996441031398263
0,16,8,0.9072511013805524,0.8755479738310896,0.8859542611053257,0.8363950287069883
0,17,2,0.9001570610965928,0.8892015283250885,0.8781945582439903,0.8662565744481299
0,18,3,1.0993055582939633,1.079171476467053,1.0773322546606323,1.04557045242791
0,19,2,0.843512712464701,0.8331484710407153,0.8218628881280097,0.8104281278233998
0,20,2,0.7353220292772562,0.7274110742432072,0.7144984247067327,0.7056349617532192
0,21,2,0.8374470373146323,0.8276957802002016,0.8161198742532179,0.8052692986864258
0,22,2,0.9861139030506365,0.975409600684543,0.9641900401895782,0.9526304719061045
0,23,6,0.7536973806804781,0.7119982587378502,0.7318939435035645,0.6888394850654436
0,24,2,0.6262365848480158,0.616414308668368,0.6048101164902846,0.5941325578986607
0,25,8,0.7087155159524627,0.6779057554645078,0.6878589678394746,0.6388800625098838
0,26,8,0.8923128713386177,0.8579487622641864,0.8692826589881406,0.819451931958497
0,27,2,0.9351526421314702,0.9228545346434203,0.9120701944880238,0.8993843504283632
0,28,8,1.0013395948216726,0.9699165223877912,0.9801530028248067,0.9307405241777928
0,29,8,0.8248374205904838,0.7941495967702394,0.8040835436972884,0.7554565959952697
0,30,8,0.8583623271697434,0.8261298421844003,0.8367646016290564,0.787010424018149
0,31,2,0.8401514746856265,0.8300362369620871,0.8185377690174391,0.8075919533846445
0,32,2,1.004933715534662,0.9929573917831931,0.9822431067595971,0.9697153495847033
0,33,6,0.7623100111823078,0.7213523682412699,0.7408181342357238,0.6982935427251391
0,34,9,0.9393813482047335,0.9194617524171917,0.9176046629195298,0.9077632963139024
0,35,8,0.9619648735244937,0.9286641737696755,0.9397718238931247,0.8896822179714263
0,36,4,0.8201555474707334,0.7950726329924578,0.7992849180369035,0.7474089090682696
0,37,9,0.9848589852781515,0.9648909064671898,0.9626721655836263,0.9529093902923762
0,38,2,0.8566737664875745,0.8471660963850809,0.8353697773220574,0.8250992599591882
0,39,6,0.8837563388108265,0.8427724700589181,0.8623203028598709,0.8199669619074825
0,40,2,0.8778250010036572,0.8674851401785872,0.8561677438397055,0.8447446982634119
0,41,8,0.8359532060485435,0.8029702924154662,0.8138954100663796,0.7638511956719185
0,42,2,0.795403826871393,0.7864357892611906,0.7741821238097373,0.7646004067950116
0,43,8,0.7736257375643163,0.7418385031753587,0.7522593105543365,0.7026894540500734
0,44,8,0.7325545921530647,0.7009259060173463,0.7113128257255994,0.6617761908945567
0,45,2,1.0036926964647819,0.991642126746342,0.98090521314532,0.9682707140924549
0,46,4,0.6797504462301731,0.6462480229795347,0.6565547658851756,0.5993202993586237
0,47,2,0.7771456028790453,0.7650555818997873,0.7543439823448352,0.741733815811358
0,48,9,0.8901425686378843,0.8707377017697127,0.8687910397623,0.8589371229155915
0,49,8,0.7477004997222139,0.7153939183344846,0.7260612014260914,0.676268611939463
